appid,store_url,image_url,microtrailer_url,tags,game_name
3513350,https://store.steampowered.com/app/3513350/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3513350/445b0dc0068184b499a0001188ee8794e6025681/capsule_616x353.jpg?t=1767597996,https://video.fastly.steamstatic.com/store_trailers/3513350/65137869/652274b4dfc0f255e468c02c48d5601b3468bfbe/1765958196/microtrailer.webm?t=1766608574,"[""Open World"", ""Anime"", ""Free to Play"", ""Action"", ""Adventure"", ""RPG""]",Wuthering Waves
3240220,https://store.steampowered.com/app/3240220/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3240220/4c8d7ce5142a528bdac68c093bd1bcc720e2baee/capsule_616x353.jpg?t=1765479644,https://video.fastly.steamstatic.com/store_trailers/3240220/478153532/b74a7322cbaece3aac7ef4f5a07d498d92d1633b/1765478654/microtrailer.webm?t=1765479639,"[""Open World"", ""Action"", ""Sexual Content"", ""Multiplayer"", ""Crime"", ""Mature""]",Grand Theft Auto V Enhanced
985810,https://store.steampowered.com/app/985810/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/985810/7aae2a14e7a246b3c556b7c9a4e3e758599dd9e8/capsule_616x353.jpg?t=1764735928,https://video.fastly.steamstatic.com/store_trailers/985810/349010/e4e4ce1946954b79bc6ca631595df3ad146e50f8/1750604072/microtrailer.webm?t=1625016029,"[""Action"", ""Free to Play"", ""PvE"", ""PvP"", ""Action RPG"", ""Online Co-Op""]",GrandChase
1903340,https://store.steampowered.com/app/1903340/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1903340/eccd7fa054e32bed3213fb92f6089bebd9978215/capsule_616x353.jpg?t=1766050625,https://video.fastly.steamstatic.com/store_trailers/1903340/876247/5c4709c3a98d932003a6b85bd5e4bfcd6a777e7a/1748581603/microtrailer.webm?t=1745478082,"[""Turn-Based Combat"", ""Story Rich"", ""Fantasy"", ""RPG"", ""Great Soundtrack"", ""Singleplayer""]",Clair Obscur: Expedition 33
2426960,https://store.steampowered.com/app/2426960/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2426960/aff09e5b6524828ef6902009f5de3d78bd79c443/header.jpg?t=1763533096,https://video.fastly.steamstatic.com//store_trailers/steam/apps/2426960/1669278083/8429d7fd3a8346f26f6b0a71b65e5641cd5b51c5/1762830118/microtrailer.webm?t=1762923730,"[""Free to Play"", ""RPG"", ""Strategy"", ""Turn-Based Strategy"", ""RTS""]",Summoners War
1623730,https://store.steampowered.com/app/1623730/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1623730/c961ac047294838bfe382bf193ade5c64b19e573/capsule_616x353.jpg?t=1766121276,https://video.fastly.steamstatic.com/store_trailers/1623730/1468980435/a9fa32ad1a1c432d89b07ac9da9bee6de0bb0054/1765943351/microtrailer.webm?t=1765946111,"[""Open World"", ""Survival"", ""Creature Collector"", ""Multiplayer"", ""Open World Survival Craft"", ""Online Co-Op""]",Palworld
236390,https://store.steampowered.com/app/236390/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/236390/5783e91669463a35ec3510de429107c5913047f7/capsule_616x353.jpg?t=1766582455,https://video.fastly.steamstatic.com/store_trailers/236390/244203771/72cc68a187ea250d0d7560a1da6182cf21fcfbca/1765871059/microtrailer.webm?t=1765880369,"[""Free to Play"", ""Simulation"", ""Vehicular Combat"", ""Combat"", ""World War II"", ""VR""]",War Thunder
3527290,https://store.steampowered.com/app/3527290/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3527290/c6791f0f1b7b29f6304e283ac7a2cabc27c7eb0d/capsule_616x353.jpg?t=1764003551,https://video.fastly.steamstatic.com/store_trailers/3527290/1176038585/6d72fc0c830be241b8fbac5853579819b726ecc1/1762367066/microtrailer.webm?t=1762370965,"[""Multiplayer"", ""Online Co-Op"", ""Co-op"", ""Physics"", ""Exploration"", ""Adventure""]",PEAK
216150,https://store.steampowered.com/app/216150/,https://shared.fastly.steamstatic.com//store_item_assets/steam/apps/216150/header.jpg?t=1765412460,https://video.fastly.steamstatic.com//store_trailers/steam/apps/216150/931181510/c18cd4b02e121a819c8178a385bbfc4811c32762/1765411630/microtrailer.webm?t=1765412456,"[""MMORPG"", ""2D Platformer"", ""Character Customization"", ""Free to Play""]",MapleStory
2827200,https://store.steampowered.com/app/2827200/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2827200/53c429fa056cf5008c3bb2f45e47431c9e738c4f/capsule_616x353.jpg?t=1766974424,https://video.fastly.steamstatic.com/store_trailers/2827200/1259566332/493b82f8386e1bc8f56aaa3729aa8a22faf4edb5/1761351836/microtrailer.webm?t=1761363422,"[""Early Access"", ""Online Co-Op"", ""Funny"", ""Horror"", ""Psychological Horror"", ""Survival Horror""]",MIMESIS
381210,https://store.steampowered.com/app/381210/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/381210/capsule_616x353.jpg?t=1766160502,https://video.fastly.steamstatic.com/store_trailers/381210/1799003176/2a8af0040bad0037945637942c5a3cf6c461bc94/1753817110/microtrailer.webm?t=1753818191,"[""Horror"", ""Multiplayer"", ""Survival Horror"", ""Online Co-Op"", ""Co-op"", ""Survival""]",Dead by Daylight
2807960,https://store.steampowered.com/app/2807960/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2807960/4f069f7804da1c10f8c728fea6459a4b9626a709/capsule_616x353_alt_assets_10.jpg?t=1765583938,https://video.fastly.steamstatic.com/store_trailers/2807960/1396276965/b786459af157b7e37dc4659b000ea09a8e667dc6/1763588534/microtrailer.webm?t=1763674195,"[""FPS"", ""Multiplayer"", ""Action"", ""Military"", ""Singleplayer"", ""Shooter""]",Battlefield™ 6
413150,https://store.steampowered.com/app/413150/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413150/capsule_616x353.jpg?t=1754692865,https://video.fastly.steamstatic.com/store_trailers/413150/336433/0058de516bf7c46986ba1e81172ffd3c2ca6cad7/1750527541/microtrailer.webm?t=1754692862,"[""Farming Sim"", ""Pixel Graphics"", ""Multiplayer"", ""Life Sim"", ""RPG"", ""Relaxing""]",Stardew Valley
261550,https://store.steampowered.com/app/261550/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/261550/capsule_616x353.jpg?t=1764252300,https://video.fastly.steamstatic.com/store_trailers/261550/504512/476e368d961936646914b97a28cad87bb2e99872/1750497754/microtrailer.webm?t=1666681395,"[""Medieval"", ""Strategy"", ""Open World"", ""RPG"", ""War"", ""Multiplayer""]",Mount & Blade II: Bannerlord
2622380,https://store.steampowered.com/app/2622380/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2622380/800a6d64a1685c303bf985f084fbf5c08ac2ae5c/capsule_616x353.jpg?t=1764808750,https://video.fastly.steamstatic.com/store_trailers/2622380/1830404979/7a90ccd4d6dcf63cec5c8c6a01fa66416d523b2a/1753457409/microtrailer.webm?t=1753977253,"[""Souls-like"", ""Online Co-Op"", ""Multiplayer"", ""Roguelike"", ""Singleplayer"", ""Co-op""]",ELDEN RING NIGHTREIGN
1426210,https://store.steampowered.com/app/1426210/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1426210/capsule_616x353.jpg?t=1763484491,https://video.fastly.steamstatic.com/store_trailers/1426210/356092/0165ad2494097e40af29c015e8948175c3fb97a8/1750688156/microtrailer.webm?t=1616514535,"[""Co-op"", ""Multiplayer"", ""Split Screen"", ""Local Co-Op"", ""Online Co-Op"", ""Puzzle""]",It Takes Two
1973530,https://store.steampowered.com/app/1973530/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1973530/capsule_616x353.jpg?t=1767762486,https://video.fastly.steamstatic.com/store_trailers/1973530/181076444/20280b9143d3f0c28037acf74082a4b3378b67b8/1767760818/microtrailer.webm?t=1767762485,"[""Story Rich"", ""Lore-Rich"", ""Free to Play"", ""Turn-Based Combat"", ""Turn-Based Tactics"", ""Visual Novel""]",Limbus Company
3609080,https://store.steampowered.com/app/3609080/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3609080/df93cc21314a79cfe46f0534f46498f6d0d475fd/capsule_616x353.jpg?t=1765432821,https://video.fastly.steamstatic.com/store_trailers/3609080/2045560418/dab42e7c1b53926640ae6970f082bc51df467a26/1750930054/microtrailer.webm?t=1758632614,"[""RPG"", ""Turn-Based Strategy"", ""Turn-Based Tactics"", ""3D"", ""Fantasy"", ""PvP""]",StarSavior
294100,https://store.steampowered.com/app/294100/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294100/capsule_616x353.jpg?t=1762524275,https://video.fastly.steamstatic.com/store_trailers/294100/189193/b88a55b0c4df1e292fa85455c5157a31ad1da17c/1750502942/microtrailer.webm?t=1539788136,"[""Colony Sim"", ""Base Building"", ""Survival"", ""Strategy"", ""Management"", ""Sandbox""]",RimWorld
1174180,https://store.steampowered.com/app/1174180/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1174180/capsule_616x353.jpg?t=1759502961,https://video.fastly.steamstatic.com/store_trailers/1174180/254610/5fa4feff593bce4b7551cf06b1d08f3c9f4762c6/1750634169/microtrailer.webm?t=1574881436,"[""Open World"", ""Story Rich"", ""Western"", ""Multiplayer"", ""Adventure"", ""Action""]",Red Dead Redemption 2
1172470,https://store.steampowered.com/app/1172470/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1172470/1eab2d507fbc0cfbfac0a4e2da51edc19703f4e4/capsule_616x353.jpg?t=1762457261,https://video.fastly.steamstatic.com/store_trailers/1172470/2092425649/56581a291d71813a20db8be1f8c85dce376871ec/1762302138/microtrailer.webm?t=1762344559,"[""Free to Play"", ""Multiplayer"", ""Battle Royale"", ""FPS"", ""Shooter"", ""First-Person""]",Apex Legends™
2444750,https://store.steampowered.com/app/2444750/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2444750/765974616c44bb9acae64e57ad193a815553954e/capsule_616x353.jpg?t=1766041884,https://video.fastly.steamstatic.com/store_trailers/2444750/1799289093/f3e4df274d0fd2243fad6ce423aa4087e66b006f/1757558203/microtrailer.webm?t=1757559761,"[""Action Roguelike"", ""Co-op"", ""Roguelite"", ""Hack and Slash"", ""Dungeon Crawler"", ""Multiplayer""]",Shape of Dreams
648800,https://store.steampowered.com/app/648800/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/648800/capsule_616x353.jpg?t=1727184011,https://video.fastly.steamstatic.com/store_trailers/648800/472596/2b044f3af0177b0711f90c375be5a4b346c125e0/1750567254/microtrailer.webm?t=1655744106,"[""Survival"", ""Multiplayer"", ""Open World Survival Craft"", ""Co-op"", ""Crafting"", ""Open World""]",Raft
3241660,https://store.steampowered.com/app/3241660/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3241660/2cff5912c1add2e009eb1c1c630a47ac06cb81a1/capsule_616x353.jpg?t=1765552338,https://video.fastly.steamstatic.com/store_trailers/3241660/1884287699/bbab6854a8bc66274a77234cd49bf83f2d68076d/1761829575/microtrailer.webm?t=1761830780,"[""Horror"", ""Online Co-Op"", ""Multiplayer"", ""Comedy"", ""Co-op"", ""Physics""]",R.E.P.O.
2592160,https://store.steampowered.com/app/2592160/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2592160/fcfd39596c29e58f0d0c44ca56b8490d91fb3b76/capsule_616x353.jpg?t=1767817184,https://video.fastly.steamstatic.com/store_trailers/2592160/785131/02f08f87bb165f1791b6b248e0fbc62f39754716/1750934476/microtrailer.webm?t=1743631114,"[""Choices Matter"", ""Story Rich"", ""Sexual Content"", ""Nudity"", ""Superhero"", ""Singleplayer""]",Dispatch
2001120,https://store.steampowered.com/app/2001120/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2001120/5a3209f496e911ff2fa6dccd58c682c89632d09b/capsule_616x353.jpg?t=1763484567,https://video.fastly.steamstatic.com/store_trailers/2001120/854995/3730871b30a32f17510f03e0dc85913eccb0186b/1748810947/microtrailer.webm?t=1742494046,"[""Co-op"", ""Split Screen"", ""Local Co-Op"", ""Female Protagonist"", ""Action-Adventure"", ""Online Co-Op""]",Split Fiction
3489700,https://store.steampowered.com/app/3489700/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3489700/22469f910e2be326ea2a70d10601e3521c7b105d/capsule_616x353.jpg?t=1763566418,https://video.fastly.steamstatic.com/store_trailers/3489700/2090056095/b477a4d790ad0e1220c483843f85ce518cf9b2df/1750826285/microtrailer.webm?t=1749678668,"[""Female Protagonist"", ""Action"", ""Hack and Slash"", ""Sexual Content"", ""Souls-like"", ""Singleplayer""]",Stellar Blade™
3551340,https://store.steampowered.com/app/3551340/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3551340/ad4c96b51296d9694ce4e8e2bb8c742030ba1cb6/capsule_616x353.jpg?t=1765983195,https://video.fastly.steamstatic.com/store_trailers/3551340/2128535793/f08f9975baf78b5074f3c09e93b3beedaa9dae44/1759141444/microtrailer.webm?t=1759154584,"[""Sports"", ""Simulation"", ""Strategy"", ""Football (Soccer)"", ""Multiplayer"", ""Management""]",Football Manager 26
3405690,https://store.steampowered.com/app/3405690/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3405690/90495945b9bb10bc8bee184ee8d3844e70c50d6b/capsule_616x353_alt_assets_0.jpg?t=1765797265,https://video.fastly.steamstatic.com/store_trailers/3405690/237661147/3bb5c19649877457ec2f75c9fd2c2909189d80d3/1757381480/microtrailer.webm?t=1761904809,"[""Football (Soccer)"", ""Sports"", ""Simulation"", ""Multiplayer"", ""Singleplayer"", ""Controller""]",EA SPORTS FC™ 26
3932890,https://store.steampowered.com/app/3932890/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3932890/b2f778ce89eabef7a6ce498cfa1731aa02e0c1ed/capsule_616x353.jpg?t=1764759405,https://video.fastly.steamstatic.com/store_trailers/3932890/2024561581/182bbf3b6c0ae13df96a0f0dcf3a1407d847c1c7/1764754852/microtrailer.webm?t=1764759403,"[""Psychological Horror"", ""Extraction Shooter"", ""Gun Customization"", ""FPS"", ""Looter Shooter"", ""PvP""]",Escape from Tarkov
728880,https://store.steampowered.com/app/728880/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/728880/capsule_616x353.jpg?t=1765814547,https://video.fastly.steamstatic.com/store_trailers/728880/316103/1b19211ee13dc4881fae850c036de885578dc15c/1750576130/microtrailer.webm?t=1601561015,"[""Multiplayer"", ""Online Co-Op"", ""Local Co-Op"", ""Co-op"", ""Casual"", ""Cooking""]",Overcooked! 2
553850,https://store.steampowered.com/app/553850/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/553850/68153c9e42e78199266ac9fcefa9104065f39c07/capsule_616x353.jpg?t=1767634300,https://video.fastly.steamstatic.com/store_trailers/553850/798372389/9b658b6ed4bd50f07fb2a70d8803603dbb835435/1756920793/microtrailer.webm?t=1756922665,"[""Online Co-Op"", ""PvE"", ""Third-Person Shooter"", ""Multiplayer"", ""Action"", ""Shooter""]",HELLDIVERS™ 2
1984270,https://store.steampowered.com/app/1984270/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1984270/86a9e0f67df177da7f74a01ad51a086c1b9ae3e0/capsule_616x353.jpg?t=1766126651,https://video.fastly.steamstatic.com/store_trailers/1984270/512125707/f2d209e206e8e8af59eabd9a81db707a05f89bb4/1750743720/microtrailer.webm?t=1750284114,"[""RPG"", ""JRPG"", ""Creature Collector"", ""Party-Based RPG"", ""Anime"", ""3D""]",Digimon Story Time Stranger
3159330,https://store.steampowered.com/app/3159330/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3159330/2d5536f7e9f72d7844c59c5dc1416f7b756d3ad4/capsule_616x353.jpg?t=1767633876,https://video.fastly.steamstatic.com/store_trailers/3159330/945119520/7643be217d9d4d581bcecbfc6b109d269d2ced96/1758297532/microtrailer.webm?t=1758300923,"[""Action"", ""Adventure"", ""Open World"", ""Female Protagonist"", ""Ninja"", ""Stealth""]",Assassin’s Creed Shadows
4077430,https://store.steampowered.com/app/4077430/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4077430/0d0ee1e1f1b3802ac16a56f7e6fba897985901be/capsule_616x353.jpg?t=1766031327,https://video.fastly.steamstatic.com/store_trailers/4077430/461128486/311e55472c044a68dfeee96559f615815fda3a1b/1765758188/microtrailer.webm?t=1766026837,"[""Casual"", ""Action"", ""Sports""]",DJMAX RESPECT V - V LIBERTY IV PACK
108600,https://store.steampowered.com/app/108600/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/108600/capsule_616x353.jpg?t=1762369969,https://video.fastly.steamstatic.com/store_trailers/108600/426104/f029a1d7650463eb614db80fef79dd2aba95c7b8/1750498549/microtrailer.webm?t=1639992657,"[""Survival"", ""Zombies"", ""Open World"", ""Multiplayer"", ""Open World Survival Craft"", ""Sandbox""]",Project Zomboid
440,https://store.steampowered.com/app/440/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/440/capsule_616x353.jpg?t=1757348372,https://video.fastly.steamstatic.com/store_trailers/440/129304/a9d97ffaf28cac468369400c12abe442a7b688b2/1749861261/microtrailer.webm?t=1682961253,"[""Free to Play"", ""Hero Shooter"", ""Multiplayer"", ""FPS"", ""Shooter"", ""Action""]",Team Fortress 2
990080,https://store.steampowered.com/app/990080/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/990080/22dd5a52e39a1952e77da2bd4ee49cc2e5e1a972/capsule_616x353.jpg?t=1765473525,https://video.fastly.steamstatic.com/store_trailers/990080/539067/7a7ab093d789f59e804a9aed0d626823e005892a/1750604670/microtrailer.webm?t=1676412591,"[""Magic"", ""Open World"", ""Fantasy"", ""Singleplayer"", ""Adventure"", ""RPG""]",Hogwarts Legacy
1145350,https://store.steampowered.com/app/1145350/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1145350/65e1c51cf2950d70209d63e288d1c5ba3f86044b/capsule_616x353.jpg?t=1765831644,https://video.fastly.steamstatic.com/store_trailers/1145350/1067641820/dfba9c6a8b09f5bd9b323d6e699ac685065b93d3/1758924611/microtrailer.webm?t=1758942439,"[""Action"", ""Roguelike"", ""Roguelite"", ""Hack and Slash"", ""Mythology"", ""Action Roguelike""]",Hades II
2138330,https://store.steampowered.com/app/2138330/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2138330/4fc31975413513de4f1ca313b8459f7606b0112f/capsule_616x353.jpg?t=1759751039,https://video.fastly.steamstatic.com/store_trailers/2138330/637364/46963925ee98b5f30273b209b9e0cf363ec7c117/1750747651/microtrailer.webm?t=1701866020,"[""RPG"", ""Sexual Content"", ""Cyberpunk"", ""Open World"", ""Story Rich"", ""Nudity""]",Cyberpunk 2077: Phantom Liberty
230410,https://store.steampowered.com/app/230410/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/230410/00bda9de2f126d09dc6af09c556eb9a76c541956/capsule_616x353.jpg?t=1765508208,https://video.fastly.steamstatic.com/store_trailers/230410/160012719/eca41bedd450abcc4200c0e166e02068bef8a26a/1765393015/microtrailer.webm?t=1765508205,"[""Free to Play"", ""Looter Shooter"", ""Action RPG"", ""Third-Person Shooter"", ""Action"", ""RPG""]",Warframe
1621690,https://store.steampowered.com/app/1621690/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1621690/6c48cd5936a869e796c0cf817f3851f327131d21/capsule_616x353.jpg?t=1764415439,https://video.fastly.steamstatic.com/store_trailers/1621690/898129188/ded0323b26fd5f21267314438942d0ffbb96a339/1764338696/microtrailer.webm?t=1764414548,"[""Open World"", ""Survival"", ""Exploration"", ""Sandbox"", ""Pixel Graphics"", ""Multiplayer""]",Core Keeper
3167020,https://store.steampowered.com/app/3167020/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3167020/13a4a283a281d40eb1227eca39a6cdcf0e8f5d6d/capsule_616x353.jpg?t=1767856957,https://video.fastly.steamstatic.com/store_trailers/3167020/35421272/5f11b29c042e3414fd59310e529931fbbb009161/1761032419/microtrailer.webm?t=1761034361,"[""Adventure"", ""Action"", ""Extraction Shooter"", ""Top-Down Shooter"", ""Looter Shooter"", ""Shooter""]",Escape From Duckov
